@timestamp,@duration
2021-08-13 00:39:32.008,100.25
2021-08-13 00:39:31.958,31.18
2021-08-13 00:39:31.938,48.47
2021-08-13 00:39:31.927,22.58
2021-08-13 00:39:31.923,21.85
2021-08-13 00:39:31.919,31.68
2021-08-13 00:39:31.915,33.9
2021-08-13 00:39:31.856,33.52
2021-08-13 00:39:31.815,37
2021-08-13 00:39:31.735,39.71
2021-08-13 00:39:31.694,37.58
2021-08-13 00:39:31.656,45.94
2021-08-13 00:39:31.639,42.18
2021-08-13 00:39:31.620,78.08
2021-08-13 00:39:31.317,22.88
2021-08-13 00:39:31.173,56.8
2021-08-13 00:39:31.010,34.2
2021-08-13 00:39:31.000,43.25
2021-08-13 00:39:30.998,20.59
2021-08-13 00:39:30.967,110.01
2021-08-13 00:39:30.955,43.68
2021-08-13 00:39:30.933,20.01
2021-08-13 00:39:30.863,20.41
2021-08-13 00:39:30.758,61.43
2021-08-13 00:39:30.731,51.69
2021-08-13 00:39:30.685,24.63
2021-08-13 00:39:30.671,30.19
2021-08-13 00:39:30.630,44.19
2021-08-13 00:39:30.622,35.8
2021-08-13 00:39:30.618,45.2
2021-08-13 00:39:30.599,45.01
2021-08-13 00:39:30.562,85.6
2021-08-13 00:39:30.499,63.13
2021-08-13 00:39:30.496,38.34
2021-08-13 00:39:30.355,21.32
2021-08-13 00:39:30.299,40.2
2021-08-13 00:39:30.199,30.18
2021-08-13 00:39:30.176,88.62
2021-08-13 00:39:30.076,43.15
2021-08-13 00:39:29.950,20.52
2021-08-13 00:39:29.870,43.63
2021-08-13 00:39:29.859,50.2
2021-08-13 00:39:29.858,30.2
2021-08-13 00:39:29.854,43.54
2021-08-13 00:39:29.699,85.08
2021-08-13 00:39:29.635,42.3
2021-08-13 00:39:29.574,50.6
2021-08-13 00:39:29.490,24.09
2021-08-13 00:39:29.433,35.58
2021-08-13 00:39:29.421,35.69
2021-08-13 00:39:29.380,44.58
2021-08-13 00:39:29.349,139.31
2021-08-13 00:39:29.324,64.36
2021-08-13 00:39:29.319,160.96
2021-08-13 00:39:29.300,29.27
2021-08-13 00:39:29.222,52.05
2021-08-13 00:39:29.219,22.57
2021-08-13 00:39:29.204,62.84
2021-08-13 00:39:29.165,61.65
2021-08-13 00:39:29.151,54.49
2021-08-13 00:39:29.136,30.06
2021-08-13 00:39:29.091,32.61
2021-08-13 00:39:29.050,35.25
2021-08-13 00:39:29.039,39.69
2021-08-13 00:39:29.002,22.43
2021-08-13 00:39:28.962,22.68
2021-08-13 00:39:28.883,23.46
2021-08-13 00:39:28.807,48.12
2021-08-13 00:39:28.759,46.39
2021-08-13 00:39:28.756,50.36
2021-08-13 00:39:28.703,38.16
2021-08-13 00:39:28.699,22.69
2021-08-13 00:39:28.690,40.79
2021-08-13 00:39:28.611,38.29
2021-08-13 00:39:28.597,23.26
2021-08-13 00:39:28.597,44.05
2021-08-13 00:39:28.576,96.87
2021-08-13 00:39:28.542,44.14
2021-08-13 00:39:28.479,24.96
2021-08-13 00:39:28.471,26.84
2021-08-13 00:39:28.463,60.78
2021-08-13 00:39:28.455,32.89
2021-08-13 00:39:28.430,34.34
2021-08-13 00:39:28.422,29
2021-08-13 00:39:28.409,23.82
2021-08-13 00:39:28.295,41.48
2021-08-13 00:39:28.255,104
2021-08-13 00:39:28.215,36.45
